"MMSA_NAME","CASES","DEATHS","death_rate","MMSA_Number","BMI_.kg.m2.","underweight","normalweight","overweight","obese","extremeobesity","Gen_Hlth_good","Gen_Hlth_bad","Gen_Hlth_unkn","Insured","Uninsured","Unkn_insurance","BP_High","BP_normal","BP_unkn","Chol_High","Chol_normal","Unkn_chol","HD_yes","HD_no","Unkn_HD","cancer_yes","cancer_no","Unkn_cancer","KD_yes","KD_no","Unkn_KD","Diabetes_yes","Diabetes_no","Unkn_Diabetes","Smoke_yes","Smoke_no","Unkn_Smoke","age_30minus","age_30_40","age_40_50","age_50_60","age_60_70","age_70plus"
"Port St. Lucie, FL",13018,425,3.26471040098325,38940,25.2188294423781,0.00855026581462765,0.491176708058811,0.370400169347255,0.120240940054454,0.00963191672485301,0.818666355179279,0.180140827088284,0.00119281773243718,0.806676379449908,0.188128798721047,0.00519482182904437,0.35165552469356,0.648021921431619,0.000322553874821508,0.351931627660918,0.559559393791553,0.0885089785475289,0.0575307705334471,0.934178321321748,0.00829090814480524,0.0700244044399008,0.929975595560099,0,0.0327583805329362,0.96187187091276,0.00536974855430418,0.140995413481667,0.858542136675099,0.000462449843234051,0.796681376537521,0.156468012188403,0.0468506112740759,0.151297243228891,0.13629699478487,0.130442533983891,0.170986110938249,0.162031642566686,0.248945474497412
"Portland-South Portland, ME",3599,86,2.38955265351487,38860,26.0456608039587,0.0135181284274981,0.449829425488753,0.409446983759269,0.0962709620451061,0.0309345002793734,0.87811469475236,0.121276083530516,0.00060922171712386,0.917391849347142,0.0813740657897205,0.00123408486313723,0.328418728332561,0.670907150795538,0.000674120871900827,0.310254970944642,0.609003813319648,0.0807412157357098,0.0417796082784913,0.956468273200313,0.00175211852119614,0.0934180925233939,0.90604884945211,0.00053305802449567,0.0272381970210761,0.971619950384888,0.001141852594036,0.114758371999402,0.88455069471482,0.000690933285778299,0.828750922425162,0.131532261097568,0.0397168164772698,0.164459864252572,0.159041244950032,0.153865887966418,0.18110089476967,0.183810561190088,0.15772154687122
"Portland-Vancouver-Hillsboro, OR-WA",18691,345,1.8458081429565,38900,26.6809753647189,0.0308600489588736,0.421942068151111,0.330743011081983,0.167950321448114,0.0485045503599181,0.840272640274897,0.157608812972061,0.00211854675304204,0.906600259622715,0.0844885284627826,0.00891121191450238,0.291478957402601,0.705042839645956,0.00347820295144346,0.253905961511079,0.644379082188271,0.10171495630065,0.0308173293968036,0.963165499225047,0.0060171713781499,0.0701999568299163,0.925468588099332,0.0043314550707513,0.0265636942721214,0.969970741516923,0.00346556421095599,0.108768393021908,0.88858927656894,0.00264233040915155,0.81453188249768,0.139344371123301,0.0461237463790188,0.181024766664056,0.213652287159955,0.166519541074933,0.164420252424493,0.153607292159538,0.120775860517025
"Providence-Warwick, RI-MA",33410,1793,5.36665668961389,39300,27.5744958610255,0.0214528180292505,0.405851795540054,0.301075186243892,0.215287289870501,0.0563329103163015,0.823194839770046,0.175029195924767,0.00177596430518771,0.933818188783871,0.0599685111191364,0.00621330009699271,0.32986977582072,0.666925629244845,0.00320459493443529,0.292175039168768,0.62199275329842,0.0858322075328114,0.0454527683750768,0.950216977205313,0.00433025441961039,0.0790413475897362,0.919633026327711,0.00132562608255256,0.0261459071852872,0.97099680392634,0.00285728888837262,0.115586222718095,0.881466380739428,0.00294739654247651,0.811478365035875,0.146847413636296,0.0416742213278285,0.208883935172852,0.143605678974682,0.148827781137952,0.200281106029184,0.148370079389159,0.15003141929617
"Provo-Orem, UT",19503,59,0.30251756140081,39340,26.0017877208896,0.0439805252795943,0.452763521951373,0.319424862940018,0.159110567352899,0.0247205224761158,0.880554010086088,0.118905248122349,0.000540741791563159,0.878067671050987,0.108793553744545,0.0131387752044674,0.216055423666722,0.780715366209386,0.00322921012389134,0.182886394852595,0.665862829171035,0.15125077597637,0.0198936169001007,0.977101434243692,0.00300494885620679,0.051878874209648,0.948022103582051,9.90222083009946e-05,0.0314469122494887,0.967766762303133,0.00078632544737817,0.079794929018258,0.917468558151346,0.00273651283039621,0.93139000571112,0.040785731495851,0.0278242627930287,0.34692037734621,0.203717280970789,0.169958923190508,0.116048521358043,0.0816182747468561,0.0817366223875941
"Rapid City, SD",2965,42,1.41652613827993,39660,28.7850252130147,0.0264097316257695,0.285514533612079,0.40879893796852,0.213721699928722,0.0655550968649092,0.839736197441874,0.153565941856579,0.00669786070154656,0.917374695121131,0.0806495532583004,0.00197575162056892,0.373073338744902,0.620149105351067,0.00677755590403082,0.261519594031291,0.61309383074281,0.125386575225899,0.0397537350964226,0.957798948547783,0.00244731635579417,0.069432607211564,0.93023934457646,0.00032804821197549,0.0304284296123407,0.968019859757537,0.0015517106301223,0.13059906285813,0.868878233853937,0.00052270328793286,0.771317724759244,0.189908174670599,0.0387741005701571,0.160612837282365,0.214557378248534,0.134333801290612,0.143417864299153,0.192388979017837,0.154689139861499
"Reno, NV",9552,159,1.66457286432161,39900,26.2373546735599,0.0477078958471785,0.40838081253723,0.388765390876675,0.132763861212223,0.0223820395266926,0.81033128599338,0.188744216674017,0.00092449733260268,0.899638685247497,0.0955923420589652,0.00476897269353769,0.328468057967308,0.670064404707657,0.00146753732503509,0.311071385852539,0.613023418828047,0.0759051953194137,0.0353602244542987,0.956236289826585,0.00840348571911616,0.0717501100200547,0.925844277986478,0.00240561199346777,0.0297821916534171,0.968273088841837,0.00194471950474601,0.107635273669249,0.892364726330751,0,0.828669655784021,0.1426035171654,0.0287268270505795,0.175009882227147,0.211100827470599,0.154172435681708,0.148422299778704,0.167319680312102,0.143974874529739
"Richmond, VA",17155,467,2.72223841445643,40060,27.3726092030706,0.0147429370839575,0.386405443219456,0.318370510810102,0.24886791142273,0.0316131974637547,0.854227811796153,0.14543908741082,0.000333100793026771,0.897019165792059,0.101688370941028,0.00129246326691271,0.359582895509074,0.637140715819391,0.00327638867153464,0.304630494299445,0.606339727715424,0.0890297779851309,0.0461370100793273,0.947735316131492,0.00612767378918081,0.0569864041305521,0.936605064004906,0.00640853186454179,0.0309974460145555,0.966845238280134,0.00215731570531092,0.135636204755356,0.862560712858536,0.00180308238610856,0.803078037302529,0.168548813590178,0.0283731491072928,0.210120109588052,0.159564708711289,0.166267558807293,0.171088005295637,0.159182765960353,0.133776851637376
"Riverside-San Bernardino-Ontario, CA",114608,2181,1.90300851598492,40140,28.5523235094887,0.0154760630483881,0.281735149108686,0.378376058996037,0.256377148767726,0.0680355800791628,0.802274327920866,0.197033266938084,0.000692405141049255,0.881266580996351,0.115818474162364,0.00291494484128551,0.33653168435553,0.662370142263782,0.00109817338068836,0.280118493958414,0.642742577087823,0.077138928953763,0.0291805847637156,0.962766980004069,0.00805243523221543,0.0581927505214921,0.940190896011178,0.00161635346732961,0.0335877175185167,0.961465257636508,0.0049470248449753,0.191773152457436,0.808226847542564,0,0.819099651747836,0.10183098842676,0.0790693598254035,0.216450410738452,0.198055982671436,0.153065558880043,0.192783942708462,0.130641231575991,0.109002873425616
"Rochester, MN",3154,28,0.887761572606214,40340,26.5970602271327,0.00421913126906482,0.439201956151505,0.358930054590929,0.16059303570152,0.0370558222869805,0.908411704603834,0.0915882953961664,0,0.919946163306538,0.0766719006004845,0.00338193609297792,0.267574039038545,0.732425960961455,0,0.271163435290518,0.645430312773772,0.08340625193571,0.0379031472861117,0.955883179685456,0.00621367302843262,0.0574321699209379,0.938134651009781,0.00443317906928119,0.0257984594138474,0.968002413226387,0.00619912735976578,0.124628204196252,0.874079757518609,0.00129203828513984,0.833955543918068,0.118117358061028,0.0479270980209038,0.188725265408999,0.181099172750829,0.137489059135232,0.180622120829963,0.167855956991442,0.144208424883536
"Rochester, NY",7491,358,4.77906821519156,40380,27.0504798383167,0.0166313408158761,0.423451594932031,0.281582560488135,0.227336718451662,0.0509977853122957,0.835764640144126,0.162750284141574,0.0014850757143002,0.900866993936083,0.0973908721310005,0.00174213393291635,0.341669593241608,0.657709746793137,0.000620659965255929,0.277273709665646,0.618789249112741,0.103937041221614,0.0496192944604986,0.944621783363539,0.00575892217596287,0.065690931691798,0.933805181922679,0.00050388638552265,0.0525704042628647,0.947429595737135,0,0.124375886046001,0.875624113953999,0,0.790328853316256,0.164865698194309,0.0448054484894345,0.219642258332804,0.118302025115269,0.171359187263778,0.172442550037198,0.16856010920143,0.149693870049521
"Salina, KS",834,11,1.3189448441247,41460,27.7881093089442,0,0.39815042545643,0.312490498425374,0.246457836081813,0.042901240036384,0.821228711604574,0.178771288395426,0,0.862716442100587,0.129121165784076,0.00816239211533625,0.342798613264848,0.655482898739775,0.00171848799537647,0.262228406548339,0.60905758999934,0.128714003452321,0.0376122652084505,0.951996439039883,0.0103912957516669,0.0786237142817641,0.918813552257881,0.00256273346035523,0.0258878630934962,0.973042635213707,0.00106950169279662,0.11408409087714,0.885491910456303,0.00042399866655747,0.767847284780781,0.194184475609171,0.0379682396100475,0.181617496790414,0.195050468974198,0.12934354653803,0.179594910183463,0.162837324885682,0.151556252628213
"Salisbury, MD-DE",10135,286,2.82190429205723,41540,28.0300102212564,0.0264006032947129,0.319230318320953,0.379759549179028,0.226841184000867,0.0477683452044397,0.821691826758372,0.174880964325625,0.00342720891600329,0.888729077689564,0.10621337122051,0.00505755108992553,0.397995313053671,0.599400452951455,0.00260423399487412,0.335873187118729,0.599878503994603,0.0642483088866681,0.0543972712231465,0.940784025555292,0.00481870322156165,0.0891365225449525,0.908862805878768,0.00200067157627931,0.0349163026050253,0.960946081077645,0.00413761631732917,0.155987876820144,0.84369802867832,0.000314094501536059,0.788056587544738,0.176182202517284,0.0357612099379773,0.179394501180691,0.147948267580596,0.093470018355076,0.205320852295702,0.175854635372239,0.198011725215696
"Salt Lake City, UT",32593,253,0.776240296996287,41620,26.53688565254,0.0261089891090852,0.432269368588142,0.353132635746735,0.151694276168758,0.0367947303872804,0.852253985017203,0.145434182093896,0.00231183288890082,0.861935412037136,0.130352352397395,0.00771223556546846,0.268819485525755,0.729405835461845,0.00177467901240037,0.225839808066534,0.637190506455696,0.13696968547777,0.0235160428660826,0.969356305435158,0.00712765169875978,0.0575853383693501,0.941090560845,0.00132410078564985,0.0288903471669743,0.967198611845909,0.00391104098711693,0.104329614224415,0.895058699464908,0.000611686310677738,0.870735875910083,0.100899507857518,0.0283646162323984,0.236120085216475,0.223843241301574,0.167307740460869,0.156614182816936,0.121257974718259,0.0948567754858879
"San Antonio-New Braunfels, TX",67944,1611,2.37107029318262,41700,26.6959537840789,0.0233403979357719,0.408292014030457,0.311808645213187,0.249707182466106,0.00685176035447749,0.783906470977391,0.215933541895085,0.000159987127524544,0.714981200307067,0.277141227229897,0.00787757246303618,0.312628023248928,0.687371976751072,0,0.244145023721309,0.611055307555864,0.144799668722827,0.0490809893978797,0.928449632737006,0.0224693778651142,0.0864498892213721,0.913550110778628,0,0.0313240690511699,0.96722721441538,0.00144871653345001,0.141314351250261,0.857642766198338,0.00104288255140129,0.783543139693948,0.170483929952895,0.0459729303531577,0.22644796119382,0.194405347620161,0.166149595868547,0.15964723675687,0.136598587037718,0.116751271522884
"Scottsbluff, NE",433,8,1.84757505773672,42420,28.552067060322,0.0299947784607374,0.377264314654569,0.281192210897148,0.225658334108266,0.0858903618792789,0.769852334878748,0.230147665121252,0,0.822649529474134,0.176672556809705,0.00067791371616106,0.369645713380865,0.628090432306203,0.00226385431293239,0.26506973290112,0.593560080190593,0.141370186908287,0.0434138898126876,0.951185988173097,0.0054001220142158,0.0868123519974852,0.907348123849617,0.0058395241528982,0.0370548335863207,0.953306984996935,0.00963818141674396,0.186316356250795,0.810257269162073,0.00342637458713215,0.752658623781258,0.215597737702602,0.0317436385161409,0.187897042342087,0.14996660720181,0.1327931190693,0.169872537443015,0.17735680652193,0.182113887421858
"Sioux City, IA-NE-SD",8350,120,1.43712574850299,43580,28.2945128263962,0.0463930802763966,0.326083982729854,0.359516626512411,0.184730130104467,0.0832761803768717,0.792165053430183,0.207117900179744,0.000717046390073838,0.902118982895531,0.0944579223484863,0.00342309475598228,0.302656357844938,0.693789303692071,0.00355433846299148,0.268495857869586,0.617882534819968,0.113621607310446,0.0447189628494919,0.952724227289483,0.00255680986102479,0.0724604538819537,0.924903324871806,0.00263622124623991,0.02949810301554,0.970122643038966,0.000379253945494257,0.107162604489436,0.892731786705774,0.000105608804789329,0.786071682347516,0.19208945577511,0.0218388618773741,0.19126529416245,0.193651797490882,0.145935703375226,0.175979120334288,0.162126913015482,0.131041171621673
"Sioux Falls, SD",8498,86,1.01200282419393,43620,27.6978198573172,0.000458595434861207,0.392665103492478,0.336906377467337,0.209573246076404,0.0603966775289197,0.884255014803211,0.115744985196789,0,0.853857216524489,0.142209557839875,0.00393322563563636,0.303060235246027,0.696748407911071,0.000191356842902312,0.224345679254237,0.623067750936248,0.152586569809515,0.0469129154989619,0.951369815983472,0.00171726851756604,0.0637134609058193,0.935674863224479,0.0006116758697021,0.0163553803818397,0.980122634577632,0.00352198504052864,0.109643734396163,0.890356265603837,0,0.789170120754822,0.201564908720785,0.0092649705243935,0.197118946073596,0.221428334209814,0.144749036958594,0.157144694320836,0.158046079411741,0.121512909025419
"South Bend-Mishawaka, IN-MI",7393,139,1.88015690518058,43780,28.2347603125385,0,0.275843856141718,0.413022308941668,0.266515089874628,0.0446187450419851,0.809240462736307,0.18968770820214,0.00107182906155317,0.87578129962433,0.118264179497322,0.00595452087834884,0.376805963195356,0.617715975925687,0.00547806087895684,0.281986575338592,0.606441619297675,0.111571805363733,0.048909661451297,0.942708584583134,0.00838175396556927,0.0938062388116229,0.903872855503121,0.00232090568525648,0.0316161252938431,0.968383874706157,0,0.111302881458968,0.888697118541032,0,0.731798234759687,0.19599991169723,0.072201853543083,0.163538658932671,0.214790056240666,0.138821890283354,0.173453506366732,0.175932017234346,0.133463870942231
"Spartanburg, SC",6974,199,2.85345569257241,43900,29.1949869803624,0.0254214747008839,0.41171813557115,0.271713050776406,0.100175551485618,0.190971787465943,0.792425240935534,0.202964233044915,0.00461052601955101,0.849056719016372,0.144988714079394,0.00595456690423423,0.389734224841735,0.608223559841356,0.00204221531690813,0.332930100868009,0.601603513625984,0.0654663855060076,0.0272261290103268,0.961136922119761,0.0116369488699122,0.0670750615931452,0.926225322960785,0.00669961544606953,0.0176856369929749,0.980399334943535,0.00191502806349049,0.129881009639335,0.870118990360665,0,0.787732099741328,0.175812836600176,0.0364550636584969,0.212849046781496,0.146889648300982,0.141887149945139,0.181244587339934,0.172250712305747,0.144878855326701
"Spokane-Spokane Valley, WA",7176,172,2.39687848383501,44060,28.5722499205903,0.0481954642593177,0.364223803297313,0.262865283445358,0.218117083708797,0.106598365289214,0.848277567389304,0.14966514156388,0.00205729104681616,0.929358402568027,0.0648635084350112,0.00577808899696207,0.302537409322526,0.695575714197066,0.00188687648040805,0.263381657740405,0.632431209690714,0.104187132568881,0.0307570358687868,0.960387779444371,0.00885518468684242,0.088295820520586,0.9055208255315,0.00618335394791367,0.0303552810859723,0.965599222298431,0.00404549661559699,0.103403431981658,0.891628457804262,0.0049681102140798,0.798194898648304,0.161870245850994,0.0399348555007023,0.20883047681665,0.173311754305763,0.131682084182943,0.182540900182053,0.169179412968649,0.134455371543942
"Springfield, MA",10391,993,9.55634683861034,44140,25.9084989179997,0.0109199479942163,0.562378621685917,0.257680274692896,0.14793771847716,0.0210834371498105,0.79831690033766,0.191692087742638,0.00999101191970223,0.935349207193548,0.0611726226737054,0.00347817013274614,0.331292943112182,0.668211131522103,0.000495925365715513,0.274380045327018,0.608430260399975,0.117189694273007,0.0443651572988766,0.945770573166386,0.00986426953473788,0.0727250883589974,0.926083579566937,0.0011913320740658,0.036799106657009,0.962373824824609,0.000827068518382223,0.101413324739846,0.898586675260154,0,0.790014570113536,0.179203567420486,0.0307818624659777,0.242120345842038,0.149403557833292,0.108180012817031,0.192990699890519,0.166904711133505,0.140400672483615
"St. Cloud, MN",4687,28,0.59739705568594,41060,26.6084993220298,0.0418291662813318,0.402284434638592,0.344924611845255,0.192479151664755,0.0184826355700667,0.867514524399955,0.131447895179804,0.00103758042024085,0.91557928448933,0.0731774885713716,0.0112432269392982,0.305333275442003,0.691492889212589,0.00317383534540776,0.229666893975527,0.670404252907002,0.0999288531174705,0.0289728351616307,0.962166276378871,0.00886088845949805,0.0695432232086329,0.925939714140076,0.00451706265129118,0.0221861290629001,0.975960492914708,0.00185337802239224,0.0943364617097309,0.903350350097248,0.00231318819302092,0.810781733603053,0.157795894329829,0.0314223720671174,0.259716372967901,0.160071616466342,0.137736656023033,0.153283487695564,0.154119709454805,0.135072157392355
"St. Louis, MO-IL",54369,1423,2.6173002998032,41180,28.1924703493663,0.029391662681185,0.32421566881086,0.359588498843661,0.206718375897039,0.0800857937672545,0.814907389259334,0.182790694020437,0.00230191672022888,0.911544013300958,0.087224728191665,0.00123125850737735,0.342815718893854,0.65625449201517,0.000929789090976127,0.286576120903144,0.629105094642041,0.0843187844548147,0.0435583970127499,0.952309075415369,0.00413252757188099,0.0919460415225899,0.906284474809833,0.00176948366757705,0.0389705374135911,0.959316106551027,0.00171335603538213,0.136610597170321,0.863055305020174,0.000334097809505749,0.779728134459978,0.187075758980504,0.0331961065595178,0.190469417227917,0.186503332684394,0.151215848007274,0.171224455583208,0.16005266433349,0.140534282163717
"Tallahassee, FL",15180,143,0.942028985507246,45220,27.4565666491001,0.0708816862013535,0.43384820807857,0.207441716487477,0.198326890010557,0.0895014992220424,0.877021065211483,0.122721302123476,0.000257632665041343,0.897030040215476,0.102251431444616,0.000718528339907162,0.304476939361682,0.695292208696408,0.000230851941910592,0.234741572991444,0.689342860890653,0.0759155661179028,0.0315976235004813,0.95272952604432,0.0156728504551985,0.0506773774350349,0.944812789377579,0.00450983318738633,0.0337739078342812,0.961983522521786,0.00424256964393312,0.111873759831104,0.883087124315935,0.00503911585296071,0.811601679292342,0.131867584362994,0.0565307363446646,0.284905074531662,0.180662212976564,0.141484291207038,0.136906206053998,0.144129651994404,0.111912563236334
"Tampa-St. Petersburg-Clearwater, FL",76926,1734,2.25411434365494,45300,26.3079208571484,0.0217413495336418,0.428679342868281,0.361225810146279,0.156336001648768,0.0320174958030305,0.792281560465822,0.206148717400707,0.00156972213347123,0.839493184441501,0.157676021302606,0.00283079425589322,0.362146134529895,0.634900016623077,0.00295384884702883,0.333600635308727,0.615448225588139,0.050951139103134,0.0553808938457606,0.936844880889524,0.00777422526471603,0.0983992598289708,0.900701165206187,0.000899574964842531,0.0191484904316239,0.977404757683331,0.00344675188504502,0.131563036571727,0.863465064033437,0.00497189939483609,0.770164374368165,0.173578791489442,0.0562568341423929,0.165417106649451,0.1756266744376,0.133132086435476,0.194387364318355,0.167158550230548,0.164278217928569
"Toledo, OH",10149,468,4.61129175288206,45780,29.8605729239071,0.0165835057117264,0.271845385907982,0.339493741675073,0.287194157508103,0.0848832091971155,0.818621336226972,0.179176234008895,0.00220242976413258,0.934118116262417,0.0649525053297213,0.000929378407861529,0.399375832369665,0.592500264832716,0.00812390279761914,0.303053441479368,0.586070373350022,0.11087618517061,0.0650998152953993,0.930477971597384,0.00442221310721628,0.0554374140220631,0.942797264445449,0.00176532153248767,0.0238977505548959,0.972367675139079,0.00373457430602551,0.147500154589309,0.852499845410691,0,0.755257553423663,0.186668296020518,0.0580741505558191,0.227737767628027,0.140765505655789,0.168219278278799,0.16912952304725,0.161252969173265,0.132894956216871
"Topeka, KS",3434,39,1.13570180547467,45820,29.1081424464857,0.0299298785060743,0.273897458950973,0.295793163342885,0.320151810263879,0.0802276889361886,0.814935448447081,0.182980436521104,0.0020841150318157,0.890277165836361,0.0963979649284737,0.0133248692351654,0.398687681054017,0.594183019139446,0.00712929980653746,0.312856866863277,0.583235619153263,0.10390751398346,0.0452937201947944,0.946504583322499,0.0082016964827067,0.0759473154951882,0.919955589259891,0.00409709524492085,0.0419236804182821,0.953438804045667,0.00463751553605137,0.141711716430041,0.857145963530572,0.00114232003938773,0.743707274478471,0.194751066647492,0.0615416588740374,0.188247540429174,0.16666959831286,0.140142608983908,0.175472939630774,0.173927390307946,0.155539922335339
"Tulsa, OK",24050,302,1.25571725571726,46140,29.0683206337526,0.00668740108042807,0.32926157742832,0.317107094209064,0.246707475383861,0.100236451898327,0.796229528662895,0.197103830844667,0.00666664049243749,0.838670236033628,0.156754963458013,0.00457480050835866,0.399599041914023,0.598630326308819,0.00177063177715786,0.273079426588239,0.571634553517149,0.155286019894613,0.0409402524259415,0.949831447639618,0.00922829993444084,0.0678008658536915,0.930463129015208,0.00173600513110082,0.0348343719488606,0.958911744930566,0.00625388312057318,0.147419184810552,0.848649311105159,0.00393150408428945,0.768716701238012,0.191627668453883,0.0396556303081046,0.205908820212037,0.196310301197124,0.140774263681993,0.159785184957074,0.16035170116766,0.136869728784113
"Tuscaloosa, AL",10660,176,1.65103189493433,46220,28.3110355502507,0.0242754063849136,0.351882113451324,0.276768957508658,0.290455884566755,0.0566176380883504,0.808811991044412,0.188518149586532,0.00266985936905541,0.858888490582533,0.139218867367738,0.00189264204972948,0.405872658496414,0.594127341503586,0,0.30522627677844,0.616703977607395,0.0780697456141657,0.0298041976607008,0.963204637973429,0.00699116436587048,0.0693772874623902,0.930047637919809,0.000575074617800561,0.020390967245882,0.979609032754118,0,0.12398632102371,0.87601367897629,0,0.748117255548547,0.185290289436202,0.0665924550152509,0.21288946035504,0.238549670545034,0.152460706035915,0.146332544970538,0.127620139425702,0.122147478667772
"Virginia Beach-Norfolk-Newport News, VA-NC",5971,121,2.02646122927483,47260,28.5427882417502,0.00478947325165895,0.307214154989625,0.320184488296413,0.322624165098694,0.0451877183636098,0.840084877764002,0.158315879435084,0.00159924280091346,0.879983256296853,0.118162584957882,0.00185415874526506,0.35211456289789,0.644702551702389,0.00318288539972101,0.268446468698623,0.636663310934623,0.0948902203667539,0.0381767398071952,0.956696130525516,0.005127129667289,0.0684953404046787,0.928806512903604,0.00269814669171753,0.0306137438396518,0.965938368442811,0.00344788771753685,0.14982891964611,0.849874316257714,0.000296764096175957,0.800676849141588,0.154884417117805,0.0444387337406065,0.239849753778694,0.180543668801984,0.144880543591877,0.167258605611885,0.143058894311273,0.124408533904286
"Washington-Arlington-Alexandria, DC-VA-MD-WV",112665,3149,2.795011760529,47894,26.8834679301365,0.0375866277280421,0.400629080510158,0.332787207712191,0.177580276375652,0.0514168076739567,0.869008241016542,0.129110868959059,0.00188089002439868,0.902179530731654,0.0939540152603332,0.00386645400801239,0.289795710718082,0.708325810897001,0.00187847838491712,0.278647555181054,0.640300590761653,0.0810518540572925,0.0261698746321768,0.968197258030823,0.00563286733700031,0.0556159090799743,0.940511710131818,0.00387238078820742,0.0223487905477712,0.974225907615543,0.00342530183668613,0.0982844371232837,0.898769139934559,0.00294642294215685,0.855536509397253,0.107412957100689,0.0370505335020578,0.213785141766167,0.195064926397686,0.180130827929084,0.174663384957322,0.133178266952259,0.103177451997483
"Wichita Falls, TX",2005,27,1.34663341645885,48660,27.6548175861232,0.124824140001187,0.185418926518289,0.390553370842435,0.220027178210647,0.0791763844274423,0.648199274135222,0.349976884066194,0.00182384179858375,0.797620624708843,0.185736229995968,0.016643145295189,0.389364842681701,0.610506207470726,0.00012894984757368,0.276525738225119,0.608808484346825,0.114665777428056,0.105760319924048,0.853406070026201,0.0408336100497513,0.0681447631607586,0.931783062199455,7.21746397862684e-05,0.0388880870657826,0.960775975208177,0.000335937726040427,0.227047235270108,0.772773615787515,0.00017914894237707,0.729794628236962,0.214511776962857,0.0556935948001805,0.26515378981273,0.111990684349701,0.200269254610008,0.142995900684923,0.145927875745604,0.133662494797034
"Wichita, KS",10656,107,1.00412912912913,48620,28.9454263006615,0.0246374426617419,0.307667335880154,0.333555562641592,0.251801509526112,0.0823381492903999,0.810264030572421,0.186781720623558,0.00295424880402072,0.86006468395227,0.131371927778252,0.00856338826947848,0.371328283635334,0.624499072383356,0.00417264398130966,0.279172665075167,0.603894425856531,0.116932909068303,0.0422412706946601,0.950744268798573,0.0070144605067671,0.0738590861787593,0.924058519903606,0.00208239391763516,0.0298900440933873,0.967473155059147,0.00263680084746586,0.135229895502038,0.86369847801108,0.00107162648688193,0.761481676376325,0.17554363706915,0.0629746865545245,0.211738422951255,0.182852774287045,0.155332610335235,0.164046216177096,0.157951915019045,0.128078061230323
"Worcester, MA-CT",16106,1131,7.02222774121445,49340,26.157999018466,0.0421014255105495,0.428352620026041,0.354131311079768,0.136541439906877,0.0388732034767643,0.820560546109226,0.175425299404488,0.00401415448628663,0.93020269301476,0.0689745715983306,0.000822735386909178,0.322897775351666,0.674273512919267,0.00282871172906654,0.26071579119007,0.621006689735769,0.118277519074161,0.0405772031164921,0.953532108777609,0.00589068810589879,0.0827812079962165,0.915035680289629,0.00218311171415465,0.02855072744134,0.967918316285164,0.0035309562734965,0.13856600819512,0.860648595982141,0.000785395822738867,0.808146070909639,0.146252609399406,0.0456013196909555,0.186010668819623,0.195563955371219,0.132825853291597,0.210840838979375,0.148432040569398,0.126326642968788
